test,PK-1228,BM,BM/DAS BY AIR,MAN T SHIRT,72,68.5,950,65075
test,PK-1228B,BM,BM/DAS BY AIR,MAN T SHIRT,72,68.4,950,64980
test,PK-1229,BM,B.M/S.D BY AIR,MAN T SHIRT,76.6,76.6,950,72770
test,PK-1229B,BM,B.M/S.D BY AIR,MAN T SHIRT,78.5,78.6,950,74670
test,PK-1230,BM,B.M/SD ? by air,MAN T SHIRT,73.2,73.2,950,69540
test,PK-1230B,BM,B.M/SD ? by air,MAN T SHIRT,76.7,76.8,950,72960
test,PK-1232,YAKUB ALI,YAKUB ALI,CONTROLLER/STEERING GEAR/STARTER/POTENTIOMETER,19.5,19.3,750,14475
test,PK-1233,YAKUB ALI,YAKUB ALI,WHEEL NET,16,15.9,750,11925
test,PK-1234,BM,BM/DAS BY AIR,MAN'S CASUAL PANTS,65.5,69.4,820,56908
test,PK-1235,BM,BM/DAS BY AIR,MAN'S CASUAL PANTS,69.5,65.4,820,53628
test,PK-1236,CPEX,BD-HZKY2404029,SHOCK ABSORBER RUBBER/BOLTS/NYLON WASHERS,73,73.6,750,55200
test,PK-1237,ALIM,JTI/RONG BEROONG,WOMAN DRESS,8.3,8.25,950,7837.5
test,PK-1238,HUMAIRA TRADING INTERNATIONAL,Humaira trading international,EMBROIDERY MACHINE ACCESSORIES,19.7,19.7,750,14775
test,PK-1239,HUMAIRA TRADING INTERNATIONAL,Humaira trading international,EMBROIDERY MACHINE ACCESSORIES,19.7,19.7,750,14775
test,PK-1240,HUMAIRA TRADING INTERNATIONAL,Humaira trading international,EMBROIDERY MACHINE ACCESSORIES,27,27,750,20250
test,PK-1241,HUMAIRA TRADING INTERNATIONAL,Humaira trading international,EMBROIDERY MACHINE ACCESSORIES,31.5,31.4,750,23550
test,PK-1242,HUMAIRA TRADING INTERNATIONAL,Humaira trading international,EMBROIDERY MACHINE ACCESSORIES,22.5,22.45,750,16837.5
test,PK-1243,HUMAIRA TRADING INTERNATIONAL,Humaira trading international,EMBROIDERY MACHINE ACCESSORIES,18,18,750,13500
test,PK-1244,JM,JMC,STEEL WHISTLE,20.5,20.3,740,15022
test,PK-1245,JM,JMC,STEEL WHISTLE,20,20.3,740,15022
test,PK-1246,AS-ASHUK,MA-229,FILTER ACCESSORIES,11.8,11.7,725,8482.5
test,PK-1247,AS-ASHUK,MA-229,FILTER ACCESSORIES,11.6,11.6,725,8410
test,PK-1248,BAPPA,BAPPY BHAI,BLOWER,18.5,18.35,740,13579
test,PK-1249,BAPPA,BAPPY BHAI,BLOWER,18,18.05,740,13357
test,PK-1250,BAPPA,BAPPY BHAI,BLOWER,18,18.35,740,13579
test,PK-1251,BAPPA,BAPPY BHAI,BLOWER,18,18,740,13320
test,PK-1252,BAPPA,BAPPY BHAI,BLOWER,18,18.55,740,13727
test,PK-1253,MR SQUAD,RM(STRIDE WORLD),TEXTILE MACHINE PARTS,8,17.7,730,12921
test,PK-1254,NO MARK,PRODIP/KARMAKER,GASKET/FAN BLADE/ORBITROL,10,2.8,750,2100
test,PK-1255,NO MARK,PRODIP/KARMAKER,GASKET/FAN BLADE/ORBITROL,10,6.6,750,4950
test,PK-1256,DEAR BD,Nomark,MACHINE PARTS,10.5,10.45,750,7837.5
test,PK-1257,DEAR BD,DEAR BD 5063,BAG,17,16.8,750,12600
test,PK-1258,DEAR BD,DEAR BD 5075,BATH GLOVES,12,12,750,9000
test,PK-1259,AS-ASHUK,MA-04,TEXTILE MACHINE PARTS,8,8.2,725,5945
test,PK-1260,DEAR BD,DEAR BD 5103,SILICON BRUSH,9,9,750,6750
test,PK-1261,DEAR BD,DEAR BD 5073,BREAST PAD,5,5,750,3750
test,PK-1262,AS-ASHUK,MA-680,TEXTILE MACHINE PARTS,9,8.8,725,6380
test,PK-1263,DEAR BD,DEAR BD 5072,SHOES,5,4.9,750,3675
test,PK-1264,BM,BM/SD BY AIR,MAN T SHIRT,63.5,63.5,950,60325
test,PK-1265,ALAMGIR,ALAMGIR,UNDERPANTS,20.5,20.2,950,19190
test,PK-1265B,ALAMGIR,ALAMGIR,UNDERPANTS,24.2,26.6,950,25270
test,PK-1266,ALAMGIR,ALAMGIR,UNDERPANTS,26.5,26.6,950,25270
test,PK-1266B,ALAMGIR,ALAMGIR,UNDERPANTS,26.5,28.5,950,27075
test,PK-1267,SHOHEB,PRODIP KAMAKER(SHOYEB PATUATOLI),INVERTER,18.55,19,750,14250
test,PK-1268,SHOHEB,PRODIP KAMAKER(SHOYEB PATUATOLI),INVERTER,18.55,18.9,750,14175
test,PK-1269,SHOHEB,PRODIP KAMAKER(SHOYEB PATUATOLI),INVERTER,18.55,18.9,750,14175
test,PK-1270,SHOHEB,PRODIP KAMAKER(SHOYEB PATUATOLI),INVERTER,18.55,18.9,750,14175
test,PK-1271,SHOHEB,PRODIP KAMAKER(SHOYEB PATUATOLI),INVERTER,18.55,18.9,750,14175
test,PK-1272,AS-ASHUK,MA-229,INDUSTRIAL FAN,15,14.7,725,10657.5
test,PK-1273,AS-ASHUK,MA-229,INDUSTRIAL FAN,15,14.8,725,10730
test,PK-1274,AS-ASHUK,MA-229,INDUSTRIAL FAN,14,14.7,725,10657.5
test,PK-1275,AS-ASHUK,MA-229,INDUSTRIAL FAN,14.5,14.7,725,10657.5
test,PK-1276,AS-ASHUK,MA-229,INDUSTRIAL FAN,15,14.8,725,10730
test,PK-1277,AS-ASHUK,MA-229,INDUSTRIAL FAN,16.5,16.6,725,12035
test,PK-1278,AS-ASHUK,MA-229,INDUSTRIAL FAN,16.5,16.6,725,12035
test,PK-1279,HM-SUVO,KM(MANNAN),CONNECTOR,28.5,28.8,740,21312
test,PK-1282,MAHMUDUL HASAN,Mahmudul/Engr Jahangir ,AC OUTER MACHINE PCB,15.2,15.1,740,11174
test,PK-1283,MAHMUDUL HASAN,Mahmudul/Engr Jahangir ,AC OUTER MACHINE PCB,20.7,20.65,740,15281
test,PK-1284,MAHMUDUL HASAN,Mahmudul/Engr Jahangir ,AC OUTER MACHINE PCB,16.2,16.1,740,11914
test,PK-1264B,BM,AHK/DAS BY AIR,GIRL CLOTHES SET,58.5,58.9,900,53010
test,PK-1286,MAHMUDUL HASAN,MHMUDUL/ENGR JAHANGIR,PCB BOARD ,30,29.25,800,23400
test,PK-1287,MAHMUDUL HASAN,MHMUDUL/ENGR JAHANGIR,PCB BOARD ,22,22.05,800,17640
test,PK-1288,MAHMUDUL HASAN,MHMUDUL/ENGR JAHANGIR,PCB BOARD ,18.5,18.4,800,14720
test,PK-1289,DEAR BD,DEAR BD ,SHOES,12,12.45,750,9337.5
test,PK-1290,DEAR BD,DEAR BD 5106,DUSTCOVER,6.5,6.5,750,4875
test,PK-1291,DEAR BD,DEAR BD 5102,DUSTCOVER,15,14.8,750,11100
test,PK-1292,DEAR BD,DEAR BD5124,EATING PAD,5,5.2,750,3900
test,PK-1293,DEAR BD,DEARBD 5048,COMB,7,6.9,750,5175
test,PK-1294,DEAR BD,DEAR BD 5127,WATERPROOF HAT,2,2.2,750,1650
test,PK-1295,DEAR BD,DEAR BD 5100,TOOTHSTICK BOX,11,10.75,750,8062.5
test,PK-1296,DEAR BD,DEAR BD 5120,CHILDREN BRUSH,6.5,6.25,750,4687.5
test,PK-1297,MOSARRAF KHAN,J&J RAZIIB,FUSE LINK,21.5,21.5,730,15695
test,PK-1298,MOSARRAF KHAN,J&J RAZIIB,FUSE LINK,21,20.5,730,14965
test,PK-1299,MOSARRAF KHAN,J&J RAZIIB,FUSE LINK,21,20.5,730,14965
test,PK-1300,MOSARRAF KHAN,J&J RAZIIB,FUSE LINK,21.5,21.25,730,15512.5
test,PK-1301,RAHAT,RAHAT/SHAD,HELMET ACCESSORIES,15.5,15.5,760,11780
test,PK-1302,RAHAT,RAHAT/SHAD,HELMET ACCESSORIES,16,15.6,760,11856
test,PK-1303,TG,TG/MOBAROK TRADING,CONTROLER/SOLENOID/CHARGER AND ACCESSORIES,24.5,24.25,750,18187.5
test,PK-1304,DEAR BD,DEAR BD 5116,FEEDING BOTTLE,13.5,13.35,750,10012.5
test,PK-1305,DEAR BD,DEAR BD 5126,BREAST PAD,7,6.8,750,5100
test,PK-1306,SHAHIL,SKYBUY/RAJIB AHMED,DENTAL SILICON ,4.5,4.5,730,3285
test,PK-1307,MISSION,MISSION/TECHTTC-NASIR,VOLTAGE PROTECTOR,13.75,14,740,10360
test,PK-1308,BM,BM/DAS BY AIR,MAN T SHIRT,67.5,67.4,950,64030
test,PK-1308B,BM,BM/dAS by air,MAN T SHIRT,42.5,42.4,950,40280
test,PK-1309,NOKIB,NKB/TLC/SADDAM,PAD CASE,12.5,12.4,780,9672
test,PK-1310,NOKIB,NKB/TLC/SADDAM,PAD CASE,24.5,24.5,780,19110
test,PK-1311,NOKIB,NKB/TLC/SADDAM,PAD CASE,18.5,18.8,780,14664
test,PK-1312,NOKIB,NKB/TLC/SADDAM,PAD CASE,25,25,780,19500
test,PK-1313,NOKIB,NKB/TLC/SADDAM,PAD CASE,12.5,12.35,780,9633
test,PK-1314,NOKIB,NKB/TLC/SADDAM,PAD CASE,12,12.1,780,9438
test,PK-1315,NOKIB,NKB/TLC/SADDAM,PAD CASE,27,26.8,780,20904
test,PK-1316,NOKIB,NKB/TLC/SADDAM,PAD CASE,27,27,780,21060
